UMAP_D1,concentration,UMAP_D2,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Entropy,Hyperflatness,Hyperskewness,Kurtosis,Mean,Median,Mode,Skewness,StandardDeviation,TContrast_Avg,TContrast_Ortho_pc_value,TContrast_pc_angle,TContrast_pc_value,TCorrelation_Avg,TCorrelation_Ortho_pc_value,TCorrelation_pc_angle,TCorrelation_pc_value,TDiffAvg_Avg,TDiffAvg_Ortho_pc_value,TDiffAvg_pc_angle,TDiffAvg_pc_value,TDiffEnt_Avg,TDiffEnt_Ortho_pc_value,TDiffEnt_pc_angle,TDiffEnt_pc_value,TDiffVariance_Avg,TDiffVariance_Ortho_pc_value,TDiffVariance_pc_angle,TDiffVariance_pc_value,TEnergy_Avg,TEnergy_Ortho_pc_value,TEnergy_pc_angle,TEnergy_pc_value,TEnt_Avg,TEnt_Ortho_pc_value,TEnt_pc_angle,TEnt_pc_value,THomogeneity_Avg,THomogeneity_Ortho_pc_value,THomogeneity_pc_angle,THomogeneity_pc_value,TInvDiffMoment_Avg,TInvDiffMoment_Ortho_pc_value,TInvDiffMoment_pc_angle,TInvDiffMoment_pc_value,TSumAvg_Avg,TSumAvg_Ortho_pc_value,TSumAvg_pc_angle,TSumAvg_pc_value,TSumEnt_Avg,TSumEnt_Ortho_pc_value,TSumEnt_pc_angle,TSumEnt_pc_value,TSumVariance_Avg,TSumVariance_Ortho_pc_value,TSumVariance_pc_angle,TSumVariance_pc_value,TVariance_Avg,TVariance_Ortho_pc_value,TVariance_pc_angle,TVariance_pc_value,dmso_control,positive_control,negative_control,has_drug
F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,C,C,C,C
5.4659,16,4.31103,1.533230186,3.868969917,2.64874053,0.119585522,-0.904327631,0.85494709,0.348424911,1.098637819,0.130878896,0.657525778,5.850835951,681.9810986,83.67218779,12.59265258,744.5400333,635,230,2.201995323,511.8259723,0.054274142,0.058776458,120,0.0609912,0.918874371,0.926571974,45,0.92843823,0.054264881,0.058768791,120,0.060966283,1.247317095,1.2649206,120,1.273082191,0.334504822,0.334289474,90,0.334709611,0.601062207,0.604706378,45,0.605202877,1.247317095,1.2649206,120,1.273082191,0.972869103,0.975439547,45,0.976063779,0.972868485,0.975439547,45,0.976063779,0.545701923,0.5453169,90,0.545966347,1.247317095,1.2649206,120,1.273082191,1.283745144,1.288812529,45,1.290060992,0.334504822,0.334289474,90,0.334709611,0,0,0,1
1.77016,16,1.09618,-4.432758331,-0.863877535,-2.331342697,-0.467704684,2.271112442,0.003842312,0.448849946,-0.490481138,-0.307075739,-0.129770726,4.798366031,2983.990449,280.1335544,30.60818684,685.6851873,455,221,4.019085613,683.5095343,0.030593018,0.033287269,60,0.034730541,0.883671913,0.896305563,135,0.898781066,0.029908034,0.032373004,60,0.033595857,0.527557395,0.535905064,60,0.540673894,0.131495665,0.131469722,0,0.131546965,0.871599105,0.873477945,135,0.874130618,0.527557395,0.535905064,60,0.540673894,0.985159967,0.986610933,135,0.986908368,0.985114481,0.986586295,135,0.986886539,0.153318166,0.153222752,0,0.153475262,0.527557395,0.535905064,60,0.540673894,0.495389644,0.498714561,135,0.4993656,0.131495665,0.131469722,0,0.131546965,0,0,0,1
4.07653,16,4.72475,-0.674662113,1.985676289,2.596326351,1.059363484,0.012124607,-1.753169537,0.134798363,0.370833755,1.137795329,0.266563118,4.280109468,1097.695726,149.5482956,22.50697678,610.9902067,245,209,3.84915203,870.4357584,0.058399358,0.064818843,120,0.067947851,0.906288099,0.919031139,45,0.92003912,0.052687111,0.056782135,120,0.059943726,0.852234257,0.865335803,120,0.875142559,0.311577384,0.311711028,60,0.311757201,0.788658949,0.791226087,45,0.792386568,0.852234257,0.865335803,120,0.875142559,0.974541668,0.976930491,45,0.977657405,0.974223923,0.97674599,45,0.97743429,0.309242276,0.309345237,120,0.309359613,0.852234257,0.865335803,120,0.875142559,1.187910178,1.19572582,45,1.196353881,0.311577384,0.311711028,60,0.311757201,0,0,0,1
1.60103,16,0.31958,-3.980074167,-1.300927281,-2.455541372,0.207868576,2.432991028,-1.377048492,0.327597409,-1.059145927,-0.171648458,0.163164213,3.991819573,3445.088488,322.9510323,34.51325715,494.5120611,234,201,4.461833106,618.9191531,0.033954563,0.037001827,60,0.039475323,0.877251672,0.889968553,135,0.895886455,0.03256834,0.035238466,60,0.037000868,0.541774248,0.551279725,60,0.556732547,0.138314947,0.137928319,0,0.138827748,0.868053569,0.870070012,135,0.870881944,0.541774248,0.551279725,60,0.556732547,0.983943315,0.985363267,135,0.986004573,0.983854452,0.985306237,135,0.985963978,0.156531283,0.156270086,0,0.156858319,0.541774248,0.551279725,60,0.556732547,0.519305225,0.522854839,135,0.524492011,0.138314947,0.137928319,0,0.138827748,0,0,0,1
0.217091,16,-4.05819,12.45003223,-3.405422211,-3.726067305,-0.047754973,1.200224161,-0.642535567,-0.104364067,1.62665832,-0.013452318,-1.077128172,4.169966469,24.20833636,5.1071558,3.445312116,110.5468712,110,109,0.484415975,4.440406855,0.336772291,0.337342015,15,0.338397083,0.199288052,0.201012696,0,0.216623791,0.33661525,0.337186914,15,0.33826113,1.738529518,1.738891842,15,1.739800425,0.210295793,0.210335995,0,0.21043244,0.357112488,0.357242548,0,0.359205554,1.738529518,1.738891842,15,1.739800425,0.831718549,0.832052611,0,0.835254257,0.831708079,0.832041771,0,0.835244055,0.599423099,0.599628505,0,0.600091439,1.738529518,1.738891842,15,1.739800425,0.504410881,0.505232401,0,0.512034226,0.210295793,0.210335995,0,0.21043244,0,0,0,1
2.16004,16,0.0726819,-4.271257401,-0.362056017,-3.444248199,-0.531215429,0.273095548,-0.011325589,0.397853762,0.360036969,0.04691045,-0.191145539,4.922371263,3551.089007,311.0018709,31.50073469,734.8904819,515,226,3.909191399,705.5574418,0.036128582,0.039458073,30,0.041001014,0.864926664,0.878911174,135,0.88239796,0.035151178,0.038185387,30,0.039346905,0.578862942,0.589517794,30,0.593511474,0.133734387,0.133748023,60,0.13383403,0.854727082,0.856930539,135,0.857759446,0.578862942,0.589517794,30,0.593511474,0.982582031,0.984214135,135,0.984586967,0.982522061,0.98417544,135,0.98455783,0.164808311,0.16484261,60,0.164926945,0.578862942,0.589517794,30,0.593511474,0.498808966,0.502502463,135,0.503434981,0.133734387,0.133748023,60,0.13383403,0,0,0,1
0.0907012,16,3.41718,-2.894516945,-0.000426414,-2.359194279,0.433803499,-0.909531176,-1.711773992,0.265846312,-1.07866931,0.295711696,0.000453474,4.133475437,2014.660982,226.4793844,28.23803509,504.9431543,226,192,4.094551263,641.1898081,0.049018628,0.054377639,60,0.055106942,0.864951535,0.880979105,135,0.88174933,0.046257469,0.050423494,60,0.051183464,0.701784465,0.715265515,60,0.71805499,0.181483315,0.181390797,105,0.181569373,0.819869079,0.822837645,135,0.823364484,0.701784465,0.715265515,60,0.71805499,0.977318131,0.979436417,135,0.979701221,0.977147336,0.979336208,135,0.979590879,0.211552545,0.2115726,90,0.211579296,0.701784465,0.715265515,60,0.71805499,0.676914632,0.682727362,135,0.683006926,0.181483315,0.181390797,105,0.181569373,0,0,0,1
0.206311,16,2.7208,-2.901889563,-0.292382091,-2.330564499,0.842276633,2.548614502,-2.132517576,0.282779753,-1.451433897,-0.131416768,0.393526047,3.408866562,2198.076953,243.324597,30.36806014,444.5173864,188,176,4.49310431,707.3603155,0.047476291,0.051716306,60,0.055931122,0.877366286,0.890911826,135,0.89795716,0.041735579,0.044436692,60,0.047447823,0.654914755,0.66297759,60,0.674192884,0.193569574,0.193252091,0,0.193851297,0.842536597,0.844208559,135,0.846119714,0.654914755,0.66297759,60,0.674192884,0.980022605,0.981491371,135,0.982531486,0.979704866,0.981258553,135,0.982327733,0.20577254,0.205534364,0,0.205911216,0.654914755,0.66297759,60,0.674192884,0.726802003,0.731963603,135,0.734664738,0.193569574,0.193252091,0,0.193851297,0,0,0,1
2.04879,16,-3.00436,12.22615528,-3.796461105,1.947663188,-0.181282252,-1.959187269,-0.257191926,0.076388367,-1.897050619,0.883786738,-1.224516034,4.169756816,31.10101548,6.392518681,3.606999773,109.7205563,109,109,0.535305562,4.455421895,0.328456102,0.328495533,165,0.330166216,0.236296983,0.239699105,0,0.255868182,0.328099223,0.328143206,165,0.329825378,1.757113629,1.757447606,165,1.758326231,0.215042131,0.215142739,90,0.215172362,0.351351233,0.351508265,0,0.354048818,1.757113629,1.757447606,165,1.758326231,0.836009868,0.836598106,0,0.84012607,0.835986076,0.836578722,0,0.840104007,0.621897326,0.622435687,90,0.622557159,1.757113629,1.757447606,165,1.758326231,0.531712421,0.533497969,0,0.54038184,0.215042131,0.215142739,90,0.215172362,0,0,0,1
0.522527,16,2.63161,-2.288588762,0.483934522,-2.309444904,0.020267937,2.269391537,-0.257262141,0.423330277,-0.979949892,-0.275009334,-0.023758678,4.533993062,2410.710511,255.9713075,29.88894276,709.7454062,344,206,4.029753588,837.7143042,0.063754795,0.07018751,60,0.072087915,0.839647854,0.857101388,135,0.86069377,0.058760958,0.063572991,60,0.06514564,0.758552535,0.771931422,60,0.778081074,0.198795439,0.198571064,0,0.19897193,0.806122435,0.809413071,135,0.810564058,0.758552535,0.771931422,60,0.778081074,0.971403043,0.973875362,135,0.974330977,0.971117958,0.97366845,135,0.974145663,0.221905376,0.221745684,0,0.2220508,0.758552535,0.771931422,60,0.778081074,0.73142696,0.738359715,135,0.739798493,0.198795439,0.198571064,0,0.19897193,0,0,0,1
1.33111,16,1.83265,-3.623597383,0.348251939,-3.368313551,-0.609667718,1.182469964,0.606040895,0.492941439,0.29185614,-0.222633436,-0.079635538,4.818288175,2648.239131,253.58524,28.3215274,861.2207279,631,233,3.825269321,903.6460294,0.050782219,0.054772479,30,0.057840151,0.842877483,0.858031528,135,0.864867371,0.047980385,0.050975503,30,0.053826589,0.659191276,0.668436494,30,0.67713929,0.161597572,0.161597646,30,0.16169763,0.836969741,0.839520616,135,0.841038282,0.659191276,0.668436494,30,0.67713929,0.976456623,0.978238696,135,0.97928746,0.976289923,0.978129296,135,0.979184746,0.187770595,0.187770134,30,0.187853511,0.659191276,0.668436494,30,0.67713929,0.59560807,0.60049921,135,0.602702693,0.161597572,0.161597646,30,0.16169763,0,0,0,1
0.536967,16,3.50382,-2.776248932,0.700414717,-2.26167345,-0.590375543,0.631535709,0.7896415,0.560835004,-0.576579869,-1.053089619,-0.22209549,4.987641692,2206.516497,234.0052854,27.78929012,842.0049858,624,234,3.810913033,858.7442908,0.062733421,0.06885349,60,0.070812353,0.829749449,0.847946075,135,0.851921511,0.058663616,0.063632408,60,0.064908928,0.750800459,0.765320088,60,0.768806508,0.184237761,0.18423864,60,0.184264928,0.807732044,0.811437618,135,0.812079338,0.750800459,0.765320088,60,0.768806508,0.971309577,0.973816162,135,0.974360466,0.971074104,0.973647196,135,0.97421262,0.215591399,0.215623278,0,0.215634756,0.750800459,0.765320088,60,0.768806508,0.674217623,0.68091701,135,0.682381848,0.184237761,0.18423864,60,0.184264928,0,0,0,1
2.99204,16,4.02044,-0.393875986,1.63634181,0.506542325,0.016179342,0.157815844,0.098820545,0.263210982,1.337266326,1.89185977,0.5052495,4.880248982,1289.532382,159.8370402,22.18345194,805.5244474,480,229,3.508132425,905.4443761,0.081257404,0.089237557,120,0.09135359,0.844678836,0.862433907,45,0.863641831,0.076147752,0.082517619,120,0.083761555,0.942506847,0.962238667,60,0.963800891,0.261574765,0.261626024,30,0.261672412,0.752413199,0.757069436,135,0.757259837,0.942506847,0.962238667,60,0.963800891,0.962743924,0.96617652,45,0.966401001,0.962435779,0.965977453,45,0.966209665,0.297626727,0.297699389,150,0.297703223,0.942506847,0.962238667,60,0.963800891,0.965041655,0.974278987,45,0.974910878,0.261574765,0.261626024,30,0.261672412,0,0,0,1
0.273122,16,4.28763,-5.527488708,-1.451059341,-3.310542822,-0.570351005,1.210549355,-0.176407188,0.587786317,-0.429525584,-0.129244447,1.957557678,2.717505435,1962.832661,209.5198429,27.33754004,750.4578743,417,417,4.429475523,1120.063463,0.031648663,0.035486678,60,0.035821142,0.832166571,0.854113435,135,0.854885187,0.029263769,0.03228867,30,0.032448714,0.495181459,0.506335341,30,0.506892118,0.094284226,0.094299068,30,0.094323133,0.878684715,0.881020542,135,0.881073766,0.495181459,0.506335341,30,0.506892118,0.985749566,0.987300364,135,0.987306491,0.985606244,0.987204281,135,0.987211963,0.132225854,0.132234811,30,0.132254936,0.495181459,0.506335341,30,0.506892118,0.345488239,0.349623152,135,0.349768678,0.094284226,0.094299068,30,0.094323133,0,0,0,1
-0.277852,16,8.41892,-0.328923136,7.613891602,-1.540508628,2.118884325,-2.132726192,-2.494265079,0.290196091,-0.533074021,0.557276845,0.572648048,3.588871842,472.3115196,84.68535984,16.59715243,717.4955807,338,332,3.583327745,1142.695767,0.107699664,0.121598103,60,0.129173846,0.890256294,0.905949003,135,0.911374177,0.077585716,0.084498525,60,0.087782785,0.951896631,0.969254638,30,0.976835527,0.490666727,0.490902643,150,0.490912651,0.788086116,0.790919916,135,0.791748818,0.951896631,0.969254638,30,0.976835527,0.965693644,0.968411803,135,0.96944129,0.964189449,0.967236396,135,0.96838751,0.404396578,0.404560971,150,0.40458493,0.951896631,0.969254638,30,0.976835527,1.854967244,1.870195775,135,1.875523539,0.490666727,0.490902643,150,0.490912651,0,0,0,1
-0.362444,16,8.37627,1.078453898,8.393474579,-1.975425601,2.34395504,-1.134405851,-2.52684021,0.24902381,-0.626004457,0.345290452,0.518868506,3.628907982,294.2765481,57.921795,12.61297968,808.4714603,271,260,3.028266642,1329.502459,0.116437288,0.134119882,30,0.135088772,0.888794584,0.906361768,135,0.906956693,0.088129581,0.097328892,30,0.098198114,1.120478301,1.144427403,30,1.14631006,0.523507499,0.523699837,120,0.523713425,0.736717222,0.740424457,135,0.740665006,1.120478301,1.144427403,30,1.14631006,0.960218804,0.96391917,135,0.96412179,0.958737339,0.962843617,135,0.963043509,0.477980434,0.478110367,120,0.478191827,1.120478301,1.144427403,30,1.14631006,1.977592708,1.995835914,135,1.996489248,0.523507499,0.523699837,120,0.523713425,0,0,0,1
-0.10419,16,8.13225,-0.344387591,2.553187847,3.797498226,1.077367425,-1.751421928,-1.848404884,0.317203194,-0.861482441,-0.98809284,0.812268317,3.49068065,608.0881172,93.90916319,16.64139769,769.8103504,259,246,3.414385181,1302.747631,0.075868044,0.086295428,150,0.087643824,0.888029621,0.904071552,45,0.905408367,0.063714933,0.070220094,150,0.071248402,0.918974378,0.938257578,150,0.940707158,0.338778708,0.338850265,150,0.338903086,0.778414702,0.781542809,45,0.781979849,0.918974378,0.938257578,150,0.940707158,0.970037899,0.972894941,45,0.973197907,0.969351616,0.972420083,45,0.972731769,0.344349932,0.344391075,60,0.3444112,0.918974378,0.938257578,150,0.940707158,1.279246787,1.29003496,45,1.29094067,0.338778708,0.338850265,150,0.338903086,0,0,0,1
-0.414338,16,8.40614,0.183977142,5.532450676,-2.547757864,1.15863049,2.49023056,-0.815087795,0.446880162,-0.7220366,-0.486636341,1.319891453,3.585803125,245.4486842,49.30863065,11.1680882,907.9696407,288,278,2.810851875,1478.042781,0.093585386,0.106620078,30,0.107836222,0.881150682,0.898443414,135,0.899611455,0.078333959,0.086594433,30,0.087204901,1.090481582,1.113332509,30,1.116054425,0.393723338,0.393544279,0,0.394194013,0.727752145,0.731427038,135,0.73200524,1.090481582,1.113332509,30,1.116054425,0.963244051,0.966904408,135,0.967060801,0.962353552,0.96627986,135,0.966452194,0.429508373,0.429323082,0,0.430038527,1.090481582,1.113332509,30,1.116054425,1.481307965,1.495016029,135,1.495949357,0.393723338,0.393544279,0,0.394194013,0,0,0,1
-0.320785,16,8.24748,1.180967212,5.005669117,4.244431019,1.730836034,0.210788384,-1.864049554,0.291557223,-0.856632948,-0.195846021,0.844089389,3.514719214,382.4559496,69.83722811,14.13597183,790.7657042,266,258,3.187992065,1324.649958,0.092339726,0.105107805,150,0.107439466,0.89720308,0.912174723,45,0.914157444,0.076300655,0.083866974,150,0.085382122,1.053731717,1.07512698,150,1.078933162,0.449133428,0.448958765,75,0.449295236,0.747340234,0.750682678,45,0.751205361,1.053731717,1.07512698,150,1.078933162,0.964390408,0.967662868,45,0.968215534,0.963451199,0.967008432,45,0.967585176,0.428396556,0.42837305,60,0.428450677,1.053731717,1.07512698,150,1.078933162,1.704193986,1.71760352,45,1.719388682,0.449133428,0.448958765,75,0.449295236,0,0,0,1
-0.415519,16,8.38211,2.045475483,6.452826023,3.339452505,1.952098846,1.334320068,-1.597000241,0.160930872,0.21070759,2.210133076,0.679284215,3.984981084,313.4079908,59.85876944,12.68276186,842.7078648,256,243,2.968117885,1337.089276,0.099090325,0.112788008,120,0.115075585,0.900511847,0.915229193,45,0.915996271,0.083772318,0.092566859,120,0.093480165,1.142386655,1.166978881,120,1.168777707,0.497999066,0.497358195,0,0.498413994,0.722343238,0.726029439,45,0.726061527,1.142386655,1.166978881,120,1.168777707,0.960496546,0.964289767,45,0.964537513,0.959636625,0.963712496,45,0.963980559,0.477074529,0.477059059,150,0.47724977,1.142386655,1.166978881,120,1.168777707,1.892905941,1.907577252,45,1.908341266,0.497999066,0.497358195,0,0.498413994,0,0,0,1
-0.194867,16,8.1809,-1.462971687,0.15113613,3.136918068,0.309939861,-0.352918893,-1.013808131,0.302835047,-0.619886577,0.444152832,0.93811059,3.490644814,569.8952632,87.5723171,15.69352315,784.9343872,253,244,3.279089539,1302.053891,0.059231707,0.066832333,120,0.067646929,0.871941761,0.88902898,45,0.890390943,0.053807137,0.058950877,150,0.060217813,0.823059358,0.839636028,150,0.843292098,0.231267422,0.231166193,75,0.231359418,0.793190811,0.796226228,45,0.796807095,0.823059358,0.839636028,150,0.843292098,0.973971269,0.976513921,45,0.976931065,0.973637919,0.976305525,45,0.976719656,0.277502777,0.277286361,90,0.277671821,0.823059358,0.839636028,150,0.843292098,0.865837982,0.873770466,45,0.874400442,0.231267422,0.231166193,75,0.231359418,0,0,0,1
-0.392646,16,8.35244,4.66052103,11.08353424,4.125486374,2.936372995,0.831132472,-1.963119268,0.212957263,0.05886469,-0.278970897,0.284637153,4.462994453,265.9211477,52.59022229,11.50743076,998.6695671,280,246,2.764192518,1503.859344,0.135265348,0.15333764,120,0.158260675,0.902446214,0.916834062,45,0.918141978,0.108368171,0.119044105,120,0.121168763,1.391776335,1.418572088,120,1.426092884,0.693262687,0.693512532,60,0.693594627,0.660221084,0.664251938,45,0.665277557,1.391776335,1.418572088,120,1.426092884,0.949907338,0.954700678,45,0.954938483,0.948486353,0.953664909,45,0.953953811,0.626743731,0.626945687,60,0.626969645,1.391776335,1.418572088,120,1.426092884,2.637785399,2.657557942,45,2.659371278,0.693262687,0.693512532,60,0.693594627,0,0,0,1
-0.393435,16,8.38313,-0.561242342,4.875558853,-2.656485081,1.005223036,-0.465508014,-1.175522089,0.338634998,-0.399163336,0.17669791,0.640784025,4.148037559,381.1538872,68.52870388,13.70561053,865.5669699,266,241,3.040007813,1303.778643,0.081994116,0.092441316,30,0.094357054,0.88524854,0.901262066,135,0.902714488,0.070867632,0.077644418,30,0.079176817,1.015872345,1.035666322,30,1.039965807,0.357267893,0.356977389,90,0.357476837,0.746925029,0.750498411,135,0.751012707,1.015872345,1.035666322,30,1.039965807,0.966298891,0.969517293,135,0.970031869,0.965673394,0.9690883,135,0.969615867,0.382339064,0.381990887,90,0.382725461,1.015872345,1.035666322,30,1.039965807,1.347077455,1.358552725,135,1.359590558,0.357267893,0.356977389,90,0.357476837,0,0,0,1
-0.36984,16,8.36009,-0.207236752,4.28150177,-0.259013474,1.254325986,-0.382594079,-1.709932804,0.348604918,-0.293386042,0.271836311,1.060981035,3.759374858,377.0741149,70.52301483,14.33495094,797.9484568,245,234,3.18240511,1293.956044,0.083827235,0.09530486,120,0.096715549,0.886698173,0.903046722,45,0.903941282,0.0696739,0.076720571,60,0.077677002,0.990901306,1.011129889,60,1.014203093,0.369925059,0.369588581,90,0.370166304,0.758221082,0.761507926,135,0.762159521,0.990901306,1.011129889,60,1.014203093,0.967336841,0.970416397,135,0.970870273,0.966569195,0.969899102,135,0.970301852,0.377800526,0.377423711,90,0.378183154,0.990901306,1.011129889,60,1.014203093,1.395873003,1.407898474,45,1.408583937,0.369925059,0.369588581,90,0.370166304,0,0,0,1
-0.0348653,16,8.15976,0.088890105,2.299679041,2.54030323,0.645416617,1.329560995,-0.716566682,0.305053949,0.151312575,-0.257567763,0.612898231,4.285537048,864.2009116,117.4928799,18.36371668,830.9380913,274,232,3.387264004,1216.446065,0.081504709,0.090030111,120,0.095963245,0.871968334,0.887626075,45,0.893855952,0.067859131,0.073724774,120,0.076253855,0.960133585,0.97755386,120,0.985096803,0.318290646,0.31837627,30,0.318441091,0.760370545,0.763734948,45,0.764737089,0.960133585,0.97755386,120,0.985096803,0.968047492,0.971003825,45,0.971670774,0.967401712,0.970491288,45,0.971256878,0.341534958,0.341605157,30,0.341688533,0.960133585,0.97755386,120,0.985096803,1.191657875,1.201558177,45,1.205523772,0.318290646,0.31837627,30,0.318441091,0,0,0,1
0.134958,16,8.53695,-1.33435905,3.431513071,-2.948911905,0.041611098,0.005150084,0.342143357,0.440220058,0.064536706,0.489421427,0.433627069,4.821231708,763.9240002,104.3346037,16.52259871,953.5572319,462,247,3.056444124,1156.601124,0.07183112,0.079261152,30,0.082947918,0.870991725,0.886025262,135,0.890379144,0.065743354,0.07102319,30,0.074351534,0.969587171,0.986518405,30,0.995850571,0.278393359,0.278427885,60,0.278499067,0.745976911,0.749290646,135,0.750950169,0.969587171,0.986518405,30,0.995850571,0.968087721,0.970789755,135,0.971968088,0.967734631,0.970557767,135,0.971747817,0.33409183,0.333771081,90,0.33427897,0.969587171,0.986518405,30,0.995850571,1.041742315,1.05010497,135,1.052529134,0.278393359,0.278427885,60,0.278499067,0,0,0,1
0.386121,16,8.28522,-1.260516047,2.525912762,0.938837528,1.505787611,2.588928699,-1.987312555,0.401445478,-2.833687782,-0.08450117,0.148604035,3.259093837,1118.306875,157.7051999,24.31645533,573.9464216,215,210,4.204278533,1024.857311,0.07267184,0.083183671,120,0.084372023,0.890324572,0.907384136,135,0.907433267,0.055734323,0.061753087,30,0.061774171,0.80682885,0.823475397,150,0.825003581,0.33130372,0.330740165,0,0.331756219,0.812403719,0.8151426,45,0.815355308,0.80682885,0.823475397,150,0.825003581,0.974575162,0.977013972,135,0.977061688,0.973793939,0.976431212,135,0.976476302,0.295342887,0.294890311,0,0.295811398,0.80682885,0.823475397,150,0.825003581,1.25254304,1.26375123,135,1.263783782,0.33130372,0.330740165,0,0.331756219,0,0,0,1
-2.63578,16,1.63869,-1.589780092,1.720445395,2.221668482,1.311646223,-0.700294375,-2.592010498,0.158614725,-0.477679312,0.111825444,0.43439135,3.479920486,1473.7203,195.2988995,28.08434583,603.3778706,223,214,4.501304323,1046.416694,0.067190812,0.07709816,120,0.07783513,0.891397538,0.908146073,45,0.908697167,0.051601001,0.056873178,120,0.057265142,0.727073404,0.742262958,120,0.743201577,0.309339325,0.30919475,105,0.30946322,0.83607324,0.838646124,135,0.838705157,0.727073404,0.742262958,120,0.743201577,0.976508077,0.978729641,45,0.978742757,0.975737791,0.978155612,45,0.978189474,0.260865105,0.260720189,90,0.261057825,0.727073404,0.742262958,120,0.743201577,1.170166488,1.180588839,45,1.180932508,0.309339325,0.30919475,105,0.30946322,0,0,0,1
1.22366,16,-6.26285,-6.504500866,-6.963753223,1.80439508,3.069700956,-0.248322412,-5.072794437,0.009563715,-1.025485992,0.755296886,1.86642611,1.033489711,383157.2602,13636.64035,511.8787679,159.9131851,141,138,20.83954748,252.2752449,0.004418529,0.005081163,150,0.005268999,0.926382399,0.937807824,45,0.940069662,0.003384671,0.003712641,150,0.003814226,0.057734286,0.0583524,120,0.058974132,0.030009001,0.02995472,90,0.030037739,0.991496359,0.99160156,45,0.991647311,0.057734286,0.0583524,120,0.058974132,0.998467335,0.998593755,45,0.998626499,0.998410464,0.998554366,45,0.998587741,0.017682594,0.017627862,90,0.017757943,0.057734286,0.0583524,120,0.058974132,0.115617475,0.11628267,45,0.116411098,0.030009001,0.02995472,90,0.030037739,0,0,0,1
5.45845,0,4.42487,0.664511979,2.925168037,2.495520353,0.110783204,-0.835462034,0.517630279,-3.056634426,0.444482923,0.032327909,0.323436737,5.124620849,668.6186224,99.64695884,16.57422326,849.1633024,522,231,3.049094405,919.4368137,0.086168409,0.095632615,120,0.098073528,0.865045325,0.881626209,45,0.883865743,0.077041972,0.083356174,120,0.085837338,1.078911945,1.097738198,120,1.105631504,0.319258699,0.319209036,90,0.319812345,0.710050128,0.714127596,45,0.715379323,1.078911945,1.097738198,120,1.105631504,0.962872452,0.966118948,45,0.966900945,0.962385129,0.965787303,45,0.966564269,0.379089688,0.378875643,90,0.37952509,1.078911945,1.097738198,120,1.105631504,1.190866386,1.201451198,45,1.202890386,0.319258699,0.319209036,90,0.319812345,1,0,0,0
2.18654,0,8.68207,-2.284543753,2.052199364,-1.977031469,0.072270468,1.079316735,0.038758699,-2.98115468,-0.925937772,0.299118787,0.270592391,4.62773853,1184.146177,151.6715496,21.81805154,788.8283243,382,228,3.592537433,967.6424319,0.061139069,0.067172547,60,0.071212943,0.875683816,0.89001494,135,0.895054552,0.053803066,0.057895736,60,0.060822531,0.809105236,0.821908899,60,0.831412859,0.245896667,0.245949821,30,0.245976844,0.797765433,0.800502981,135,0.801761498,0.809105236,0.821908899,60,0.831412859,0.974201654,0.976329716,135,0.977259569,0.973820569,0.976042325,135,0.977016139,0.267369654,0.267396417,60,0.267425167,0.809105236,0.821908899,60,0.831412859,0.922447599,0.929446485,135,0.931865303,0.245896667,0.245949821,30,0.245976844,0,0,0,0
0.180015,0,8.37955,-1.951571941,2.541275263,-1.884134769,0.322927356,1.615587234,-0.175411865,-3.029093027,-0.980196655,1.1852988,0.298818916,4.492035062,883.7476238,127.4604907,20.26237915,801.7398033,317,221,3.584084955,1072.175319,0.06810606,0.075590678,60,0.079406821,0.874696365,0.89090812,135,0.894596358,0.058083994,0.062833146,60,0.065384269,0.828543632,0.843263826,60,0.849838876,0.271766869,0.271617417,0,0.271937093,0.79792725,0.801212242,135,0.801471497,0.828543632,0.843263826,60,0.849838876,0.972489055,0.974893178,135,0.975577111,0.971948719,0.974509536,135,0.975215812,0.280821224,0.280783239,90,0.280835846,0.828543632,0.843263826,60,0.849838876,1.018961416,1.027842036,135,1.029846854,0.271766869,0.271617417,0,0.271937093,0,1,0,0
1.08864,0,2.05252,-5.549817085,-0.36539939,-3.335291147,-0.420894951,-2.582797289,-0.635146916,-3.058838129,0.180991635,0.549203277,0.078690544,4.414571268,2623.699945,273.2476473,32.28148322,789.9535418,463,232,4.425479101,971.9860154,0.028754596,0.031762537,30,0.033055348,0.886120203,0.899749712,135,0.901934095,0.026026393,0.028059479,30,0.029379124,0.452776382,0.460149693,30,0.464535815,0.126243982,0.126312264,150,0.126341996,0.898289352,0.899655423,135,0.900189111,0.452776382,0.460149693,30,0.464535815,0.987411849,0.988459692,135,0.988860592,0.987257927,0.988356452,135,0.988757649,0.133754167,0.13381896,150,0.133854419,0.452776382,0.460149693,30,0.464535815,0.476221331,0.479610058,135,0.480161527,0.126243982,0.126312264,150,0.126341996,1,0,0,0
